Property location,price,bedrooms,yr_built,sqft_living,sqft_lot,floors,waterfront,view,Condition,grade,yr_renovated
Georgia,690000,4,2001,2780,6235,2,0,0,1,8,2005
Arizona,1.45E+06,5,2014,4070,11334,2,0,0,2,10,0
Connecticut,1.29E+06,3,2021,3240,12625,2,0,0,2,11,0
Florida,696000,4,2019,3650,38546,2,0,0,2,9,0
Connecticut,650000,3,2010,2180,60112,2,0,0,0,8,2019
Georgia,640000,3,2019,2480,10800,2,0,0,2,8,0
Connecticut,499950,5,2010,3180,23809,1,0,0,0,9,2019
Florida,490000,4,2019,3630,8387,2,0,0,2,10,0
Hawaii,685000,5,2003,3160,5635,2,0,0,2,9,0
Connecticut,387500,4,2002,1370,7140,2,0,0,0,6,2020
Hawaii,401750,2,2005,1070,1236,2,0,0,2,8,0
Connecticut,254950,4,2010,2180,8800,1,0,0,0,7,2019
Connecticut,500000,4,2010,2420,36680,2,0,0,0,8,2019
Hawaii,856500,4,2003,3290,8147,2,0,0,2,10,0
California,552000,3,2011,1430,5000,1,0,0,0,6,2019
Connecticut,506500,4,2010,1890,7200,1,0,0,0,7,2019
Connecticut,500000,3,2017,1760,4539,2,0,0,2,8,0
Connecticut,280000,4,2007,2230,10160,1,0,0,2,7,0
Connecticut,308000,3,2011,1630,11475,1,0,0,0,7,2019
Connecticut,613500,3,2017,2350,7035,2,0,0,2,8,0
Connecticut,255000,3,2010,1550,9720,1,0,0,0,7,2019
Connecticut,545000,3,2010,3550,136343,2,0,0,0,10,2019
Connecticut,620000,4,2006,2720,34498,1,0,0,2,7,0
Connecticut,450000,3,2009,1740,6800,1.5,0,0,0,7,2019
Connecticut,279000,4,2010,1840,7275,1,0,0,0,7,2019
Georgia,625000,3,2009,2010,3200,2,0,0,0,9,2019
Connecticut,274950,3,2021,1670,7415,1,0,0,2,7,0
Connecticut,423000,3,2000,1820,6038,1,0,0,2,7,0
Connecticut,350000,2,2000,720,5820,1,0,1,2,6,0
Connecticut,305000,4,2007,2370,10140,1,0,0,2,7,0
Connecticut,368000,3,2006,2120,11340,1,0,3,2,7,0
Connecticut,232000,3,2016,1290,6604,1,0,0,2,7,0
Georgia,250000,4,2000,1800,2500,2,0,0,2,7,0
Connecticut,220000,3,2006,1230,8917,1,0,0,2,7,0
Connecticut,435000,3,2017,1380,2500,1,0,0,2,7,0
California,350000,2,2016,740,7680,1,0,0,2,6,0
Connecticut,206325,5,2007,1720,10202,1.5,0,0,2,7,0
Connecticut,339000,5,2007,1720,10202,1.5,0,0,2,7,0
Connecticut,399000,4,2007,2100,7355,1,0,0,2,7,0
Connecticut,529000,2,2000,1210,7667,1,0,0,2,6,0
Georgia,640000,4,2020,2210,7722,2,0,0,2,9,0
Arizona,735000,4,2004,2470,2550,3,0,0,2,8,0
Connecticut,378000,5,2002,2760,8015,1,0,0,0,8,2020
California,775000,3,2006,2540,7200,1.5,0,3,2,8,0
Connecticut,2.25E+06,3,2001,5150,7800,2.5,0,2,1,11,2005
Arizona,1.35E+06,4,2014,3420,7440,3,0,0,2,9,0
Connecticut,380000,4,2006,2270,11500,1,0,0,2,8,0
Connecticut,624900,4,2006,2270,11500,1,0,0,2,8,0
Hawaii,379770,3,2005,1470,1779,2,0,0,2,8,0
Connecticut,340000,3,2010,1280,16200,1,0,0,0,8,2019
Hawaii,515500,4,2005,2830,8126,2,0,0,2,8,0
California,600000,4,2007,1970,7125,1.5,0,0,2,7,0
Connecticut,400000,1,2002,1390,60984,1,0,0,0,6,2020
Connecticut,364000,4,2007,1020,11383,1.5,0,0,2,6,0
Connecticut,440000,4,2017,2250,7526,2,0,0,2,8,0
Connecticut,285000,2,2001,800,6240,1,0,0,1,6,2005
California,669000,3,2009,1560,4500,1.5,0,0,0,7,2019
Connecticut,475000,4,2004,2100,13468,1,0,0,2,7,0
California,747000,2,2008,990,4000,1,0,0,0,7,2019
Connecticut,317000,3,2012,1060,5750,1,0,0,0,7,2019
Connecticut,390000,2,2001,1270,8164,1,0,0,1,6,2005
Georgia,1.07E+06,4,2012,2740,5000,2,0,0,0,9,2019
Connecticut,1.21E+06,4,2002,2470,5500,1,0,3,0,9,2020
California,580000,3,2007,1970,5100,1,0,0,2,7,0
Connecticut,518000,4,2007,2070,10244,1,0,0,2,8,0
Connecticut,147500,3,2007,1010,6552,1,0,0,2,7,0
Connecticut,555000,4,2006,2220,8125,1,0,0,2,8,0
Georgia,427500,2,2008,1090,934,3,0,0,0,8,2019
Connecticut,1.74E+06,3,2016,4310,32093,1.5,0,4,2,10,0
Hawaii,265950,3,2002,1490,3840,2,0,0,0,7,2020
Connecticut,247500,2,2000,700,6046,1,0,0,2,6,0
Connecticut,244000,4,2003,1450,8960,1,0,0,2,6,0
Connecticut,578550,3,2017,2120,6602,2,0,0,2,8,0
Hawaii,451000,4,2005,1670,3315,2,0,0,2,7,0
Arizona,489000,2,2004,1810,4220,2,0,0,2,8,0
California,190000,2,2009,710,1164794,1,0,0,0,5,2019
Connecticut,475000,3,2010,2540,18900,1,0,0,0,7,2019
California,485000,3,2006,1420,4080,1.5,0,0,2,7,0
Connecticut,530000,3,2021,2440,45738,2,0,0,2,8,0
Florida,379000,4,2018,2570,10155,2,0,0,2,9,0
Connecticut,1.63E+06,5,2005,3090,16583,2,0,0,2,9,0
Connecticut,739000,3,2017,2050,5160,1.5,0,0,2,8,0
Connecticut,189950,3,2007,920,6460,1,0,0,2,6,0
Georgia,637500,4,2020,2320,4468,2,0,0,2,8,0
Connecticut,2.23E+06,3,2009,3450,16740,1,0,4,0,9,2019
Connecticut,209950,3,2004,1660,8800,1,0,0,2,7,0
Connecticut,460000,3,2004,1130,7000,1,0,0,2,6,0
Georgia,543500,4,2019,2550,5835,2,0,0,2,8,0
Hawaii,376000,4,2005,2420,5773,2,0,0,2,8,0
Hawaii,430000,3,2005,1470,1703,2,0,0,2,8,0
Connecticut,515000,4,2001,2030,39049,1,0,0,1,7,2005
California,580000,1,2009,2310,2400,1.5,0,0,0,6,2019
Georgia,600000,5,2019,3370,16846,2,0,1,2,9,0
California,476800,3,2011,1900,43700,1.5,0,0,0,6,2019
California,815000,3,2010,1940,3570,2,0,0,0,8,2019
Georgia,455600,3,2019,2420,8252,2,0,0,2,7,0
Connecticut,270000,3,2007,1010,9514,1,0,0,2,7,0
Connecticut,1.20E+06,5,2009,2710,2800,3,0,0,0,10,2019
California,525000,2,2004,1340,3600,1.5,0,0,2,7,0
Connecticut,242000,3,2011,1310,9645,1,0,0,0,7,2019
Connecticut,715000,4,2002,2650,30500,1,0,0,0,8,2020
Georgia,475000,3,2020,1890,3938,2,0,0,2,8,0
Georgia,370000,4,2020,2580,5511,2,0,0,2,8,0
Hawaii,788600,4,2005,3500,7200,2,0,0,0,9,2018
California,160000,2,2008,1040,13100,1,0,0,0,6,2019
California,800000,5,2017,1930,501376,2,0,0,2,7,0
California,520000,4,2018,2190,5085,2,0,0,2,8,0
Connecticut,725000,3,2016,1530,4000,2,0,0,2,8,0
California,335000,4,2009,1480,6500,1.5,0,0,0,7,2019
Florida,919000,4,2018,3620,17133,1,0,4,2,10,0
Connecticut,425000,3,2017,3370,13929,2,0,0,2,9,0
Connecticut,420000,5,2016,2100,14395,1,0,0,2,7,0
Connecticut,905000,4,2012,3370,47959,2,0,0,0,10,2019
Connecticut,435000,2,2000,2240,7200,1,0,0,1,7,2011
Hawaii,438000,3,2003,1650,3031,2,0,0,0,7,2018
Florida,725000,4,2018,2630,7505,2,0,0,2,8,0
Connecticut,840000,4,2016,2330,4000,2,0,0,2,8,0
Connecticut,425500,3,2010,1970,2752,2,0,0,0,8,2019
Connecticut,853505,3,2016,2820,14890,1,0,4,2,9,0
Connecticut,398000,2,2016,590,10945,1.5,0,0,2,5,0
California,418500,3,2007,2060,4399,2,0,0,2,7,0
Connecticut,826000,3,2017,1890,5000,1.5,0,0,2,9,0
Florida,742000,4,2019,2810,10986,2,0,0,2,10,0
Connecticut,180000,4,2016,1470,18581,1.5,0,0,2,6,0
Connecticut,286000,4,2010,2190,8400,2,0,0,0,8,2019
Hawaii,421200,3,2003,1440,3060,2,0,0,0,7,2018
Florida,390000,3,2018,2480,14141,1,0,0,2,8,0
Hawaii,739000,4,2002,2780,6737,2,0,0,0,9,2020
Connecticut,499900,4,2007,2180,12196,2,0,0,2,7,0
Connecticut,670000,3,2000,3340,13805,1,0,0,1,8,2011
California,842500,3,2007,2560,3996,1.5,0,0,2,8,0
Connecticut,492500,2,2010,1600,80400,2,0,0,0,7,2019
Florida,836500,3,2019,2230,7200,3,0,3,2,9,0
Connecticut,334000,2,2005,900,1818,2,0,0,0,7,2018
Connecticut,179900,3,2010,1010,9920,1,0,0,0,6,2019
Connecticut,563000,3,2000,1580,5289,1,0,0,1,7,2011
Hawaii,310000,3,2003,1890,6300,2,0,0,0,7,2018
Connecticut,335000,4,2006,2160,8817,1,0,0,2,7,0
Connecticut,499950,4,2006,2160,8817,1,0,0,2,7,0
Connecticut,658500,2,2021,1410,5101,1.5,0,0,2,8,0
Georgia,297000,2,2020,1430,1650,3,0,0,2,7,0
California,725000,6,2010,2380,4080,2,0,0,0,8,2019
Connecticut,780000,3,2016,2206,82031,1,0,2,2,6,0
Connecticut,252500,3,2007,1030,6127,1,0,0,2,7,0
Hawaii,330000,3,2005,1070,1155,2,0,0,0,7,2018
Connecticut,525000,3,2017,2320,9610,1,0,0,2,9,0
Connecticut,365000,2,2016,1270,7500,1,0,0,2,7,0
California,500000,4,2017,2570,9104,2,0,2,2,7,0
Connecticut,179950,3,2007,920,4875,1,0,0,2,6,0
California,440000,3,2007,1790,32379,1,0,0,2,7,0
Connecticut,145000,1,2008,480,9750,1,0,0,0,4,2019
Hawaii,331000,4,2005,2483,5701,2,0,0,0,8,2018
California,780000,3,2006,2140,3000,2,0,0,2,9,0
Connecticut,855000,3,2006,1900,4000,1,0,0,2,7,0
Connecticut,225000,3,2017,1650,7739,1,0,0,2,8,0
Connecticut,199000,3,2006,1510,9100,1,0,0,2,7,0
Connecticut,550000,3,2011,2910,35200,1.5,0,0,0,8,2019
California,1.43E+06,4,2007,4960,6000,2.5,0,0,2,11,0
Connecticut,805000,3,2017,2710,4500,1.5,0,0,2,8,0
Connecticut,261000,3,2016,1810,29308,1,0,0,2,7,0
Connecticut,347000,3,2007,940,9198,1,0,0,2,7,0
Connecticut,390000,3,2011,1600,10240,1,0,0,0,7,2019
Georgia,436000,4,2000,2640,3899,2,0,0,1,7,2011
Connecticut,1.80E+06,5,2010,3890,20005,1,0,0,0,10,2019
Arizona,557000,3,2004,1630,1587,3,0,0,0,8,2018
Connecticut,135000,3,2002,830,9600,1,0,0,0,7,2020
Florida,425000,3,2018,1800,14036,2,0,0,2,8,0
Connecticut,648752,3,2005,2060,9953,1,0,0,0,8,2018
California,1.39E+06,4,2008,4040,20001,1,0,0,0,9,2019
Connecticut,630100,4,2010,1910,11356,1,0,0,0,7,2019
Georgia,739000,4,2020,2800,246114,2,0,0,2,9,0
Connecticut,269000,3,2017,1320,2625,2,0,0,2,7,0
Connecticut,250000,3,2002,1220,5038,1,0,0,0,6,2020
California,475000,5,2007,3100,5298,2,0,0,2,7,0
California,290000,1,2010,550,5700,1,0,0,0,6,2019
Connecticut,219000,3,2001,1080,10639,1.5,0,0,1,7,2005
California,416000,2,2010,880,6650,1,0,0,0,6,2019
Connecticut,179000,2,2009,720,8914,1,0,0,0,6,2019
Connecticut,302000,4,2017,2030,9120,1,0,0,2,7,0
Connecticut,565000,4,2003,2040,8281,2,0,1,0,7,2018
Connecticut,281700,3,2004,1570,8316,1,0,0,2,7,2018
California,480000,2,2004,1500,3420,1,0,0,2,7,2018
Connecticut,775000,4,2017,3180,15358,2,0,0,2,9,0
Connecticut,375000,3,2007,1260,11224,1,0,0,2,7,0
Connecticut,345000,3,2011,1390,13860,2,0,0,0,7,2019
Connecticut,300000,3,2010,2850,9375,1,0,0,0,8,2019
Hawaii,364950,4,2002,2070,2992,2,0,0,0,8,2020
Connecticut,410000,3,2002,2650,7819,1,0,2,0,8,2020
Connecticut,231000,3,2010,1220,8817,1,0,0,0,7,2019
Connecticut,445000,3,2021,1630,8702,1,0,0,2,9,0
Connecticut,530000,2,2009,1785,779,2,0,0,0,7,2019
Georgia,353500,3,2008,1260,972,2,0,0,0,8,2019
Connecticut,209950,3,2002,1380,11130,1,0,0,0,7,2020
Connecticut,650000,3,2000,2330,7200,1,0,0,1,8,2011
Connecticut,325000,2,2008,840,4239,1,0,0,0,7,2019
Connecticut,257000,3,2010,1730,9516,1,0,0,0,8,2019
Hawaii,337000,4,2002,2230,5970,2,0,0,0,7,2020
Hawaii,541000,3,2005,1790,4038,2,0,0,2,8,2018
Connecticut,577500,3,2016,2280,10879,2,0,0,2,9,0
Connecticut,560000,3,2010,2430,5128,1,0,1,0,8,2019
Connecticut,979700,5,2021,3730,5500,1.5,0,0,2,7,0
Connecticut,750000,5,2002,2230,8560,1,0,0,0,8,2020
California,407500,2,2016,770,2971,1,0,2,2,7,0
Connecticut,530000,4,2000,1814,5000,1,0,0,1,7,2011
Connecticut,235000,4,2010,1920,9350,1,0,0,0,7,2019
Connecticut,715000,4,2017,1860,3840,1.5,0,0,2,7,0
Connecticut,795000,5,2002,2750,10000,1,0,0,0,7,2020
Connecticut,465000,4,2007,1930,9653,1,0,0,2,9,0
Connecticut,287600,3,2017,1950,8251,2,0,0,2,7,0
Connecticut,630000,6,2016,2470,9328,2,0,0,2,8,0
Connecticut,445000,3,2017,1630,6449,1,0,0,2,7,0
Connecticut,490000,4,2010,2110,16200,1,0,0,0,8,2019
Connecticut,565000,3,2001,1490,5000,1,0,1,1,8,2005
Georgia,330000,3,2008,1740,1844,2,0,0,0,8,2019
Connecticut,463000,4,2003,1900,6000,1,0,2,2,7,2018
Connecticut,1.87E+06,5,2007,4510,15175,2,0,0,2,10,0
California,219500,3,2008,1090,6710,1.5,0,0,0,5,2019
Connecticut,622200,3,2002,1720,7200,1,0,0,0,7,2020
Georgia,474800,2,2000,1400,1243,3,0,0,1,8,2011
Connecticut,465000,4,2006,2090,9702,1,0,0,2,7,0
Connecticut,389950,3,2006,1580,9049,1,0,0,2,8,0
Connecticut,650000,4,2016,2620,19864,2,0,0,2,8,0
Hawaii,395000,3,2003,1500,2506,1,0,0,2,7,2018
Georgia,304500,4,2001,2030,5202,2,0,0,1,8,2005
Connecticut,307000,3,2009,1020,8484,1,0,0,0,6,2019
Connecticut,485000,3,2019,1540,7120,1,0,0,2,7,0
Connecticut,1.56E+06,5,2002,3910,16200,1,0,0,0,9,2020
Connecticut,650500,5,2001,3920,11412,2,0,0,1,7,2005
Connecticut,960000,4,2017,3180,10105,2,0,0,2,9,0
Florida,710000,3,2019,2330,9160,2,0,0,2,9,0
California,540000,3,2008,2600,23361,1.5,1,4,0,8,2019
Connecticut,601000,4,2000,1950,4200,1,0,0,1,7,2011
Connecticut,463828,5,2006,3250,13702,1,0,2,2,8,0
Connecticut,293000,4,2004,1130,8308,1.5,0,0,2,6,2018
Hawaii,597500,3,2002,2620,4800,2,0,0,0,7,2020
Connecticut,240000,2,2018,1120,45302,1,0,2,2,5,0
Connecticut,284000,3,2007,1800,23103,1,0,0,2,7,0
Connecticut,440000,4,2006,2180,10200,1,0,2,2,8,0
Connecticut,340000,3,2008,1960,8136,1,0,0,0,7,2019
Connecticut,363000,3,2008,1960,8136,1,0,0,0,7,2019
California,270000,2,2007,1150,3600,1,0,0,2,6,0
Florida,365000,4,2019,2800,6820,2,0,0,2,7,0
Connecticut,428000,3,2017,1310,2550,1,0,0,2,7,0
Connecticut,600000,3,2017,2340,57499,1,0,0,2,8,0
Connecticut,405000,3,2002,1430,10200,1,0,0,0,7,2020
Connecticut,339900,4,2012,2340,9748,1,0,1,0,8,2019
Connecticut,275000,3,2002,1290,11250,1,0,0,0,7,2020
Connecticut,361600,2,2001,760,6380,1,0,0,1,6,2005
Connecticut,325000,6,2001,2780,13950,2.5,0,0,1,7,2005
California,1.05E+06,3,2018,2090,4077,1.5,0,0,2,8,0
Connecticut,959750,4,2002,3060,50002,1,0,2,0,8,2020
Connecticut,210000,3,2004,1110,7962,1,0,0,2,7,2018
Georgia,258000,3,2019,1790,7879,1.5,0,0,2,7,0
Connecticut,468000,3,2004,1830,9848,1,0,0,2,7,2018
California,710000,4,2006,2850,2910,2,0,2,2,8,0
Connecticut,268000,3,2001,1420,6000,1,0,0,1,6,2005
California,115000,2,2017,790,7252,1,0,0,2,5,0
Georgia,500000,3,2019,2300,4307,2,0,0,2,8,0
Florida,431000,3,2019,2440,71002,1,0,0,2,9,0
Florida,241500,3,2018,1310,7349,1,0,0,2,7,0
Connecticut,300000,3,2004,1380,12000,1,0,0,2,7,2018
Connecticut,982000,4,2021,2790,10289,2,0,0,2,9,0
Connecticut,248500,3,2017,1360,7293,2,0,0,2,8,0
Georgia,665000,4,2019,2510,5936,2,0,0,2,9,0
Georgia,1.22E+06,3,2001,4560,16339,2,0,2,1,10,2005
California,380000,2,2010,780,3910,1,0,0,0,6,2019
Connecticut,220000,3,2000,1410,7998,1,0,0,1,7,2011
California,631500,4,2007,2530,5650,1.5,0,0,2,8,0
California,386100,3,2008,1270,6760,1,0,0,0,7,2019
Connecticut,1.05E+06,4,2017,3180,4606,2,0,3,2,9,0
California,650000,2,2004,1450,4000,1.5,0,0,2,7,2018
Connecticut,545000,4,2002,2040,53578,1,0,0,0,7,2020
Connecticut,870000,4,2016,2650,12001,2,0,0,2,9,0
Connecticut,380000,3,2008,1240,8611,1,0,0,0,7,2019
Connecticut,265000,2,2002,820,8423,1,0,2,0,6,2020
California,645500,2,2007,1890,5202,1.5,0,0,2,7,0
California,570000,3,2008,1270,3090,2,0,0,0,7,2019
Florida,1.20E+06,4,2018,3350,11688,1,0,2,2,10,0
Connecticut,605000,2,2021,1550,3200,1.5,0,0,2,8,0
Connecticut,199500,3,2004,920,9812,1,0,0,2,7,2018
Connecticut,445000,2,2001,950,4800,1,0,0,1,6,2005
California,495000,4,2010,2040,3570,1,0,0,0,7,2019
Connecticut,594000,4,2019,1870,5200,2,0,0,2,7,0
Connecticut,465000,3,2003,1720,5280,1,0,0,2,8,2018
California,160000,2,2009,1020,13647,1,0,0,0,6,2019
Georgia,340000,4,2019,2690,6099,2,0,0,2,9,0
Connecticut,870000,4,2017,3090,41147,1,0,0,2,7,0
Connecticut,249000,3,2000,1070,5150,1,0,0,1,6,2011
Florida,500000,4,2018,2050,7201,2,0,0,2,8,0
Connecticut,220000,3,2012,1660,15600,2,0,0,0,7,2019
Connecticut,368500,5,2006,2810,9360,1,0,0,2,7,0
Connecticut,439950,4,2010,2460,14600,1,0,0,0,8,2019
Connecticut,179900,3,2007,1230,12000,1,0,0,2,6,0
Hawaii,490000,4,2003,2360,4367,2,0,0,2,8,2018
Connecticut,425000,4,2001,1730,11890,1,0,0,1,7,2005
Connecticut,533300,4,2018,2770,21806,2,0,0,2,9,0
Connecticut,447500,4,2016,1770,3332,2,0,0,2,7,0
Connecticut,768000,5,2011,3030,13640,2,0,0,0,8,2019
Connecticut,285000,3,2018,2380,6000,1.5,0,0,2,7,0
Connecticut,336900,3,2011,1780,120661,1,0,0,0,6,2019
Connecticut,415000,4,2006,1540,7886,2,0,0,2,7,0
Florida,500000,3,2018,1580,4379,2,0,0,2,8,0
Hawaii,337000,4,2003,3200,5772,2,0,0,2,8,2018
Hawaii,419950,4,2002,2220,6800,2,0,0,0,7,2020
Connecticut,290000,4,2006,2240,8162,2,0,0,2,7,0
Connecticut,349950,2,2008,1640,4176,1,0,0,0,7,2019
Connecticut,330000,3,2002,1170,4950,1,0,0,0,7,2020
Connecticut,965000,4,2012,3160,34560,1,0,0,0,10,2019
Connecticut,515000,3,2017,2100,7851,2,0,0,2,8,0
Florida,665000,4,2019,2600,17388,2,0,0,2,9,0
Connecticut,265000,3,2016,1630,5999,1.5,0,0,2,7,0
Arizona,545400,3,2004,2850,19200,1,0,3,2,8,2018
Arizona,350000,4,2004,2560,5606,2,0,0,2,9,2018
Georgia,260000,2,2001,980,1296,2,0,0,1,7,2005
Connecticut,2.51E+06,3,2018,5480,57990,2,1,4,2,11,0
Georgia,355000,3,2000,2160,8091,1.5,0,0,1,8,2011
Connecticut,879000,3,2017,3030,5156,1.5,0,0,2,9,0
Georgia,833000,4,2006,3560,7178,2,0,3,2,10,0
Connecticut,261590,2,2003,760,6407,1,0,0,2,6,2018
California,512500,3,2007,2260,2400,2,0,0,2,7,0
Connecticut,600000,2,2006,1560,3200,1,0,0,2,7,0
Florida,417500,5,2018,2270,6664,1,0,0,2,7,0
Connecticut,970000,5,2005,3480,15185,2,0,0,2,8,2018
California,316000,3,2018,1900,7479,2,0,0,2,7,0
Connecticut,397500,4,2017,2350,9952,1,0,0,2,9,0
Connecticut,1.35E+06,3,2000,2390,5500,1,0,3,1,9,2011
Florida,840000,4,2019,3730,9847,2,0,0,2,10,0
Connecticut,270000,2,2001,1780,81021,1,0,3,1,9,2005
Hawaii,312900,4,2003,1630,4473,2,0,0,2,7,2018
Connecticut,325000,2,2005,1130,6908,1.5,0,0,2,6,2018
Connecticut,680000,3,2000,2140,3584,1,0,0,1,7,2011
Florida,763000,4,2018,3220,7873,2,0,0,2,10,0
Connecticut,375000,1,2000,800,533610,1.5,0,0,1,5,2011
Arizona,475000,3,2004,1800,3300,2,0,0,2,7,2018
Hawaii,219000,2,2003,809,940,2,0,0,2,7,2018
Connecticut,415000,3,2010,1820,9694,1,0,0,0,7,2019
Connecticut,90000,2,2003,580,7500,1,0,0,2,5,2018
Connecticut,220000,2,2003,580,7500,1,0,0,2,5,2018
Connecticut,616000,3,2002,2900,5650,1,0,2,0,8,2020
Connecticut,269500,2,2007,1140,74052,1,0,0,2,6,0
California,395350,2,2010,1060,5754,1,0,0,0,6,2019
Connecticut,770000,4,2003,2320,7200,1,0,0,2,7,2018
Georgia,840000,4,2000,3450,43216,2,0,0,1,9,2011
Connecticut,428950,2,2000,1760,4441,1,0,0,1,8,2011
Hawaii,800000,4,2005,3370,6766,2,0,0,2,9,2018
Connecticut,401000,4,2007,1940,5753,1.5,0,0,2,7,0
Connecticut,303697,4,2001,2520,7334,1,0,0,1,7,2005
Connecticut,355000,3,2002,1360,8968,1,0,0,0,7,2020
Connecticut,350000,2,2002,800,5040,1,0,0,0,6,2020
California,754999,4,2018,3010,9323,2,0,0,2,10,0
Connecticut,982218,3,2017,2340,5500,2,0,2,2,9,0
California,406500,3,2018,1780,8621,1,0,0,2,8,0
Florida,1.65E+06,4,2018,4200,210394,2,0,0,2,10,0
Connecticut,565000,2,2016,1720,3000,1,0,0,2,7,0
California,160000,2,2011,830,4500,1,0,0,0,6,2019
Connecticut,220000,3,2001,1090,6320,1,0,0,1,6,2005
Arizona,1.28E+06,5,2004,5040,9466,2,0,0,2,11,2018
Connecticut,970000,5,2021,3500,5040,2,0,2,2,9,0
Connecticut,115000,3,2000,1080,6250,1,0,0,1,5,2011
Connecticut,124000,3,2000,1080,6250,1,0,0,1,5,2011
Connecticut,157000,3,2000,1080,6250,1,0,0,1,5,2011
Connecticut,183000,3,2007,870,5200,1,0,0,2,6,0
Georgia,527000,4,2000,2830,6163,2,0,0,1,9,2011
Connecticut,407193,4,2010,1880,14653,2,0,0,0,8,2019
Arizona,970000,4,2004,3600,5040,2,0,0,2,9,2018
California,535000,4,2012,2340,5600,2,0,0,0,7,2019
California,245000,3,2007,2040,13125,1,0,0,2,6,0
Florida,337000,3,2018,1310,12750,1,0,0,2,7,0
Connecticut,630000,3,2000,1470,6000,1,0,0,1,8,2011
Connecticut,320000,3,2016,1370,9900,1,0,0,2,7,0
Connecticut,228500,3,2002,1080,7486,1.5,0,0,0,6,2020
Connecticut,293000,3,2017,1990,7577,2,0,0,2,7,0
Connecticut,447000,3,2002,1310,7000,1,0,0,0,7,2020
Connecticut,226500,3,2017,1640,10762,1,0,0,2,7,0
Connecticut,436000,3,2010,1770,8000,1,0,0,0,7,2019
Hawaii,451000,3,2005,2050,4876,2,0,0,2,8,2018
Connecticut,315000,3,2017,1170,62290,2,0,0,2,5,0
Connecticut,450000,2,2000,1340,7250,1,0,0,1,7,2011
Connecticut,635000,3,2001,2240,5300,1,0,0,1,7,2005
Connecticut,292500,2,2000,880,17743,1,0,0,1,5,2011
Arizona,329900,3,2004,2170,4905,2,0,0,2,8,2018
Connecticut,531000,2,2017,1260,6660,1.5,0,0,2,7,0
Connecticut,725000,3,2006,1880,13300,1,0,0,2,7,0
Connecticut,355300,3,2001,1620,7410,1,0,0,1,7,2005
Florida,280000,3,2019,1610,10022,2,0,0,2,7,0
Florida,1.10E+06,4,2018,3330,9143,2,0,0,2,10,0
Connecticut,605004,4,2000,1370,4000,2,0,0,1,9,2011
Connecticut,260000,2,2009,690,6000,1,0,0,0,6,2019
Connecticut,748000,4,2016,3170,4979,2,0,0,2,7,0
Connecticut,776000,2,2001,1990,6180,1,0,0,1,7,2005
Connecticut,425000,4,2016,1080,6095,1.5,0,0,2,6,0
Connecticut,230000,4,2017,1870,14703,1.5,0,0,2,6,0
Connecticut,418000,3,2002,1670,12075,1,0,0,0,7,2020
Georgia,440000,4,2001,2800,28254,2,0,0,1,9,2005
Georgia,858450,5,2011,3460,7977,2,0,0,0,9,2019
Connecticut,390000,3,2007,1930,12443,1,0,0,2,7,0
Connecticut,957000,4,2007,2370,3836,2,0,0,2,9,0
Connecticut,507000,3,2000,1180,6000,1,0,0,1,7,2011
Connecticut,575000,2,2017,1320,4750,1.5,0,0,2,7,0
Connecticut,700000,3,2016,1350,4000,1.5,0,0,2,7,0
Connecticut,239950,2,2017,1068,1452,2,0,0,2,7,0
Connecticut,253000,3,2010,1580,8240,1,0,0,0,7,2019
California,540000,4,2006,1690,3417,1.5,0,0,2,7,0
Georgia,1.55E+06,3,2008,5120,4600,3,0,2,0,11,2019
Georgia,805000,4,2000,3960,38615,2,0,0,1,10,2011
California,920000,4,2008,2420,4000,1.5,0,0,0,9,2019
Connecticut,496600,3,2017,1910,5562,2,0,0,2,8,0
Connecticut,246000,3,2016,1440,10500,1,0,0,2,8,0
Connecticut,350000,5,2004,2320,8400,1,0,0,2,7,2018
California,585000,3,2018,1670,4572,1.5,0,0,2,8,0
Connecticut,450000,3,2006,1390,11700,1,0,0,2,7,0
California,746000,3,2018,2620,8950,2,0,0,2,9,0
Arizona,598555,3,2004,3040,7880,2,0,0,2,9,2018
Connecticut,820000,3,2010,2990,10711,1,1,4,0,9,2019
Georgia,266500,3,2019,1740,5460,1,0,0,2,7,0
Connecticut,370000,2,2007,2360,105850,1,0,2,2,6,0
California,625000,3,2003,2240,3600,2.5,0,0,2,7,2018
Connecticut,243500,4,2011,1610,6200,1,0,0,0,7,2019
Connecticut,340000,2,2005,700,5829,1,0,0,2,6,2018
Arizona,559950,5,2014,2730,9519,1,0,0,2,8,0
Connecticut,315000,3,2011,1780,15114,1,0,0,0,7,2019
Hawaii,753000,3,2003,3070,223463,2,0,0,2,9,2018
California,800000,3,2006,2060,3200,2,0,0,2,8,0
Connecticut,550000,3,2018,1360,5111,1.5,0,0,2,7,0
Connecticut,465000,3,2001,1430,14250,1,0,0,1,7,2005
Hawaii,465000,3,2003,1840,5752,2,0,0,2,7,2018
Connecticut,710000,4,2010,2000,8068,2,0,0,0,8,2019
Connecticut,505000,3,2017,1820,11012,2,0,0,2,8,0
Connecticut,690000,3,2005,2330,16300,2,0,0,2,9,2018
Connecticut,217500,2,2011,1070,8400,1,0,0,0,7,2019
California,500000,2,2007,930,3750,1,0,0,2,7,0
California,325000,2,2012,1040,5796,1,0,2,0,6,2019
Connecticut,500000,4,2016,1960,12436,2,0,0,2,8,0
Connecticut,721500,3,2018,2970,234788,2,0,3,2,9,0
